domain,content_id,name,source,current_audio,proposed_brief_ids,disposition
resource_sites,site_named_rival_greenbarrow_recovery_mark,Greenbarrow Recovery Mark,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_faction_outpost,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_named_rival_bellfounder_siege_gauge,Bellfounder Siege Gauge,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_faction_outpost,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_named_rival_vanehook_wake_pennant,Vanehook Wake Pennant,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_faction_outpost,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_named_rival_pikeward_charter_fork,Pikeward Charter Fork,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_faction_outpost,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_ash_charter_rollhouse,Ash-Charter Rollhouse,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_gorefen_chain_ring,Gorefen Chain Ring,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_mirror_daybreak_drill_prism,Mirror-Daybreak Drill Prism,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_five_bough_veteran_grove,Five-Bough Veteran Grove,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_three_gauge_chapter_foundry,Three-Gauge Chapter Foundry,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_fog_keel_lastwatch_mooring,Fog-Keel Lastwatch Mooring,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_bellfounder_three_hammer_rostrum,Bellfounder Three-Hammer Rostrum,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_ashmeter_cinder_measure_crucible,Ashmeter Cinder-Measure Crucible,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_quench_three_cycle_calibrator,Quench Three-Cycle Calibrator,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_tollreaver_deep_muster_toll,Tollreaver Deep-Muster Toll,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_seedseer_root_future_oracle,Seedseer Root-Future Oracle,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_vowless_broken_retort_mirror,Vowless Broken-Retort Mirror,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_vanehook_three_line_harpoon,Vanehook Three-Line Harpoon Frame,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_obituaryink_last_name_lectern,Obituary-Ink Last-Name Lectern,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_heatpriest_quench_censer,Heatpriest Quench-Censer,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_fenhook_blind_levee_snare,Fenhook Blind-Levee Snare,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_choirward_resonance_bastion,Choirward Resonance Bastion,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_mirrorstep_parallax_gate,Mirrorstep Parallax Gate,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_mossvein_memory_cairn,Mossvein Memory Cairn,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_bramble_hound_pursuit_kennel,Bramble-Hound Pursuit Kennel,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_rootwright_living_span,Rootwright Living Span,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_nightchart_false_star_orrery,Nightchart False-Star Orrery,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_tollbrand_toll_chain_standard,Tollbrand Toll-Chain Standard,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_beaconscribe_beacon_ledger_post,Beaconscribe Beacon-Ledger Muster Post,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_mudkeel_keel_drum_rally,Mudkeel Keel-Drum Rally,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_rotlamp_muster_cage,Rotlamp Muster Cage,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_sunvein_sun_thread_standard,Sunvein Sun-Thread Standard,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_lenscaptain_range_lens_rally,Lens-Captain Range-Lens Rally,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_loamchant_chorus_bough,Loamchant Chorus Bough,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_thorncart_cart_crown_rally,Thorncart Cart-Crown Rally,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_debtrune_debt_seal_gantry,Debt-Rune Debt-Seal Gantry,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_pitmarshal_pit_bell_rally,Pit-Marshal Pit-Bell Rally,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_mistcorsair_fog_sail_muster,Mist-Corsair Fog-Sail Muster,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_keelwarden_keel_sounding_frame,Keel-Warden Keel-Sounding Frame,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_cinderquill_route_kiln_desk,Cinderquill Route-Kiln Desk,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_lockmaster_seven_lock_march_gate,Lockmaster Seven-Lock March Gate,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_chainboom_reed_breach_drum,Chainboom Reed-Breach Drum,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_reedscript_flood_ledger_stand,Reedscript Flood-Ledger Stand,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_daynote_dawn_chime_array,Daynote Dawn-Chime Array,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_glassmarshal_prism_rank_beacon,Glassmarshal Prism-Rank Beacon,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_graftsibyl_root_omen_frame,Graft-Sibyl Root-Omen Frame,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_seedseer_windseed_orrery,Seedseer Windseed Orrery,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_bellfounder_road_bell_gantry,Bellfounder Road-Bell Gantry,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_ashmeter_cinder_scale_station,Ashmeter Cinder-Scale Station,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_vowless_blank_bell_mast,Vowless Blank-Bell Mast,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_vanehook_crosswind_mooring,Vanehook Crosswind Mooring,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_quench_cantilever_breach_gauge,Quench-Cantilever Breach Gauge,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_counterweight_verdict_press,Counterweight Verdict Press,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_blackwake_toll_tusk_standard,Blackwake Toll-Tusk Standard,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_moonchain_raid_ledger,Moonchain Raid Ledger,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_last_margin_eulogy_mast,Last-Margin Eulogy Mast,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_drowned_name_archive,Drowned Name Archive,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_crown_drum_verdict_dais,Crown-Drum Verdict Dais,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_fenwake_undertow_beacon,Fenwake Undertow Beacon,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_nine_ray_halo_range,Nine-Ray Halo Range,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_meridian_shadow_dial,Meridian Shadow Dial,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_cindervane_updraft_roost,Censerwing Updraft Roost,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_fenmirror_shell_basin,Fenmirror Shell Basin,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_prismwake_refraction_shelf,Prismwake Refraction Shelf,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_knotstag_root_court,Knotstag Root-Court,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_gaugecoil_pressure_burrow,Gaugecoil Pressure Burrow,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_gloambell_sounding_deep,Gloambell Sounding Deep,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_neutral_dwelling,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_dawnwrit_grand_convocation,Dawn-Writ Column,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_shrine,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_leechmoon_grand_convocation,Leechmoon Poultice Court,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_shrine,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_aurora_halo_grand_convocation,Aurora Halo Array,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_shrine,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_loambriar_grand_convocation,Loam-Briar Graft Loom,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_shrine,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_ashrail_grand_convocation,Ash-Rail Clause Forge,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_shrine,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_mistmourning_grand_convocation,Mist-Mourning Drift Archive,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_shrine,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_cinderlock_open_charter_throne,Cinderlock Open Charter Throne,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_murkward_antler_tribunal,Murkward Antler Tribunal,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_dawnmirror_uncrowned_matrix,Dawnmirror Uncrowned Matrix,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_graftroot_living_dais,Graftroot Living Dais,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_orevein_saintless_assay_seat,Orevein Saintless Assay Seat,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
resource_sites,site_bellwake_empty_sounding_chair,Bellwake Empty Sounding Chair,content/resource_sites.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,site_scenario_objective,Reuse family bank; choose exact gate/portal/tool/material from description and art. Unspecified-family assignment is provisional.
buildings,building_town_hall,Town Hall,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_muster_yard,Muster Yard,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_watch_barracks,Watch Barracks,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_market_square,Market Square,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_wayfarers_hall,Wayfarers Hall,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_bowyer_lodge,Bowyer Lodge,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_beacon_range,Beacon Range,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_stone_store,Stone Store,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_lantern_archive,Lantern Archive,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_starseer_annex,Starseer Annex,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_river_granary_exchange,River Granary Exchange,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_quartermasters_depot,Quartermaster Depot,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_signal_citadel,Signal Citadel,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_citadel_pikehall,Citadel Pikehall,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_charter_bastion,Charter Bastion,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_blackbranch_den,Blackbranch Den,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_reed_warren,Reed Warren,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mire_pens,Mire Pens,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_fenscale_pens,Fenscale Pens,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_slingers_post,Slingers Post,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_rot_warren,Rot Warren,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_war_drum_circle,War Drum Circle,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_smugglers_flotilla,Smugglers Flotilla,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_floodtide_forge,Floodtide Forge,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_gorefen_ring,Gorefen Ring,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_nightglass_dominion,Nightglass Dominion,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_shard_yard,Pavise Drill Yard,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mirror_forge,Mirror Forge,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_prism_range,Prism Range,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_lens_gallery,Lens Gallery,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_duel_circle,Duel Circle,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_resonant_exchange,Resonant Exchange,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_harmonic_cloister,Harmonic Cloister,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_aurora_spire,Aurora Spire,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_daybreak_matrix,Daybreak Matrix,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_embercourt_granary_lock_exchange,Granary Lock Exchange,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_embercourt_tollstone_weir,Tollstone Weir,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_embercourt_bargebow_slip,Bargebow Slip,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_embercourt_oath_pikehall,Oath Pikehall,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_embercourt_beacon_court,Beacon Court,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
